participant_id,community_group,endpoint_id,lock,erp_component,window_start_ms,window_end_ms,electrodes,compatibility,stimulus_factor,stimulus_level,semantic_cell_id,retained_trial_count,mean_amplitude_uv
ERP033,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,18,5.3428168163972103
ERP033,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,19,4.3711477072897171
ERP033,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,20,4.6570858366263277
ERP033,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,19,7.4705458308587778
ERP034,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,18,-0.74627825766902878
ERP034,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,17,-0.19562151697035307
ERP034,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,16,0.80577797826701192
ERP034,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,17,3.542758902903651
ERP035,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,14,10.778260405583984
ERP035,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,14,10.038972977689715
ERP035,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,16,9.9407914071176204
ERP035,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,15,9.9722604513281823
ERP036,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,20,7.0150825542762449
ERP036,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,19,5.9452517236275737
ERP036,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,20,10.443085873334871
ERP036,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,15,8.1762913671533237
ERP037,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,20,-0.22628879562500748
ERP037,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,20,1.1665532896406225
ERP037,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,20,-1.2501151023987707
ERP037,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,20,-1.8409339543045373
ERP038,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,19,3.0673097319280753
ERP038,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,20,2.9675834110553208
ERP038,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,19,4.8734042846432448
ERP038,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,18,6.8005659030225329
ERP039,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,17,-2.4723446338837265
ERP039,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,18,-4.5337088377884944
ERP039,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,15,-3.3382091182473439
ERP039,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,19,-4.5525515444949765
ERP040,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,20,6.5296602658646394
ERP040,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,20,9.4714466633698002
ERP040,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,20,5.2000543867203763
ERP040,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,20,9.4350454549153344
ERP041,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,19,0.31000144922188616
ERP041,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,20,2.623297309940356
ERP041,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,19,4.9156305776170273
ERP041,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,20,3.0058694710421561
ERP042,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,20,6.652142214860822
ERP042,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,19,7.059105806262119
ERP042,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,20,8.2981763608033496
ERP042,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,20,7.0073425002406395
ERP043,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,14,1.946158846034312
ERP043,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,10,4.0325540937249338
ERP043,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,3,7.4048584471764851
ERP043,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,2,5.8850543342380073
ERP044,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,20,4.5553702915747314
ERP044,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,20,2.9137736671946097
ERP044,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,19,2.5634472515722497
ERP044,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,19,5.3569267073922386
ERP045,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,18,5.473974541099083
ERP045,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,14,7.4157025388629734
ERP045,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,8,6.7614191177163576
ERP045,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,7,5.4223509082743586
ERP046,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,18,7.6420944977001586
ERP046,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,14,10.483592498477424
ERP046,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,1,3.1944336187701294
ERP046,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,4,13.200436731887176
ERP047,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,20,10.967491679741002
ERP047,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,20,10.275316421315187
ERP047,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,20,7.0976592010707718
ERP047,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,20,4.8990256040465905
ERP048,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,20,2.3132105046598652
ERP048,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,19,1.4196925942121541
ERP048,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,17,0.2734349694187429
ERP048,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,16,1.3830544902418473
ERP049,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,20,12.192141049108969
ERP049,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,20,14.118861209306704
ERP049,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,19,13.94638596977137
ERP049,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,19,13.859778127702086
ERP050,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,20,-1.8223767658563297
ERP050,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,20,3.2077426492301897
ERP050,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,20,-0.64445007129632503
ERP050,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,20,3.2181124687306637
ERP051,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,15,3.7643530165451899
ERP051,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,17,3.4098733103172778
ERP051,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,13,5.0474578234998795
ERP051,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,13,6.8563860587150263
ERP052,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,20,11.579136835458558
ERP052,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,20,10.147780809419084
ERP052,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,19,11.172003852313056
ERP052,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,19,11.01572824707403
ERP053,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,20,0.5166409758916144
ERP053,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,20,0.86516024691356253
ERP053,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,17,2.8719365493721924
ERP053,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,17,0.88619055042178907
ERP054,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,12,10.286501245132637
ERP054,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,15,11.74457945536215
ERP054,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,15,10.002296707006916
ERP054,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,13,12.595748431966941
ERP055,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,15,1.9407225030541739
ERP055,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,18,8.647351316147823
ERP055,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,14,1.9015356599538786
ERP055,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,14,12.049734226927873
ERP056,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,13,15.309260721979252
ERP056,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,11,16.335921271306955
ERP056,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,14,20.736377501081879
ERP056,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,8,10.678626664479918
ERP059,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,17,1.7401960389869706
ERP059,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,18,2.8852660051927836
ERP059,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,12,-1.9952636579215905
ERP059,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,10,3.7259892953519129
ERP060,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,own,compatible_own,15,-1.919999555478374
ERP060,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,compatible,picture_type,unfamiliar,compatible_unfamiliar,13,-1.5041267097580391
ERP060,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,own,incompatible_own,12,0.7800902807084068
ERP060,low-support,picture_LPP,picture,LPP,400,500,P7|P6|P8|PO7|PO6,incompatible,picture_type,unfamiliar,incompatible_unfamiliar,10,-3.0027867429998212
